generation,best_fitness,mean_fitness,f1_coverage,f2_cost,n_selected,feasible,mut_rate
118,-0.4943829740740238,19.540683687418927,0.9906950672643517,0.18285302814412874,32,True,0.03426666666666667
119,-0.4943829740740238,4.5428787223596405,0.9906950672643517,0.18285302814412874,32,True,0.034133333333333335
120,-0.4943829740740238,14.544191928958844,0.9906950672643517,0.18285302814412874,32,True,0.034
121,-0.4943829740740238,4.544481775799904,0.9906950672643517,0.18285302814412874,32,True,0.03386666666666667
122,-0.4943829740740238,9.543815794616265,0.9906950672643517,0.18285302814412874,32,True,0.03373333333333334
123,-0.4943829740740238,9.54305573281897,0.9906950672643517,0.18285302814412874,32,True,0.033600000000000005
124,-0.4958290784546632,4.539540236126496,0.9800448430491076,0.1698993427402024,29,True,0.03346666666666667
125,-0.4958290784546632,-0.4607682283130909,0.9800448430491076,0.1698993427402024,29,True,0.03333333333333334
126,-0.4958290784546632,14.540286988248331,0.9800448430491076,0.1698993427402024,29,True,0.03320000000000001
127,-0.4958290784546632,-0.46142388740564466,0.9800448430491076,0.1698993427402024,29,True,0.03306666666666667
128,-0.4958290784546632,14.537835743064655,0.9800448430491076,0.1698993427402024,29,True,0.032933333333333335
129,-0.4958290784546632,159.53821769047852,0.9800448430491076,0.1698993427402024,29,True,0.0328
130,-0.4958290784546632,19.53780147250395,0.9800448430491076,0.1698993427402024,29,True,0.03266666666666666
131,-0.4958290784546632,14.539286089469972,0.9800448430491076,0.1698993427402024,29,True,0.03253333333333334
132,-0.4958290784546632,14.537858107185606,0.9800448430491076,0.1698993427402024,29,True,0.0324
133,-0.4958290784546632,9.537018395993622,0.9800448430491076,0.1698993427402024,29,True,0.032266666666666666
134,-0.4958290784546632,19.53816131559585,0.9800448430491076,0.1698993427402024,29,True,0.03213333333333333
135,-0.4958290784546632,39.543056422830624,0.9800448430491076,0.1698993427402024,29,True,0.032
136,-0.4958290784546632,9.538692057455522,0.9800448430491076,0.1698993427402024,29,True,0.03186666666666667
137,-0.4958290784546632,24.539952110590793,0.9800448430491076,0.1698993427402024,29,True,0.031733333333333336
138,-0.4958290784546632,9.538173119285181,0.9800448430491076,0.1698993427402024,29,True,0.0316
139,-0.4958290784546632,19.540417381640637,0.9800448430491076,0.1698993427402024,29,True,0.03146666666666667
140,-0.4958290784546632,14.537262033862506,0.9800448430491076,0.1698993427402024,29,True,0.03133333333333334
141,-0.4958290784546632,19.537556644188104,0.9800448430491076,0.1698993427402024,29,True,0.031200000000000002
142,-0.4958290784546632,14.537480669712922,0.9800448430491076,0.1698993427402024,29,True,0.03106666666666667
143,-0.4958290784546632,4.538520017104559,0.9800448430491076,0.1698993427402024,29,True,0.030933333333333334
144,-0.4958290784546632,14.53985973334853,0.9800448430491076,0.1698993427402024,29,True,0.030800000000000004
145,-0.4958290784546632,-0.4612812326196324,0.9800448430491076,0.1698993427402024,29,True,0.03066666666666667
146,-0.4958290784546632,19.53886398078204,0.9800448430491076,0.1698993427402024,29,True,0.030533333333333336
147,-0.4958290784546632,34.5414834707737,0.9800448430491076,0.1698993427402024,29,True,0.030400000000000003
148,-0.4958290784546632,4.5392002318303994,0.9800448430491076,0.1698993427402024,29,True,0.030266666666666667
149,-0.4958290784546632,19.536910216120333,0.9800448430491076,0.1698993427402024,29,True,0.030133333333333335
150,-0.4958290784546632,19.536603567041915,0.9800448430491076,0.1698993427402024,29,True,0.030000000000000002
151,-0.5019057964636349,24.53941201377566,0.9806053811656993,0.1622619540070773,28,True,0.02986666666666667
152,-0.5019057964636349,4.535000309519645,0.9806053811656993,0.1622619540070773,28,True,0.029733333333333334
153,-0.5019057964636349,4.5329042066815575,0.9806053811656993,0.1622619540070773,28,True,0.0296
154,-0.5019057964636349,4.532632943928722,0.9806053811656993,0.1622619540070773,28,True,0.02946666666666667
155,-0.5019057964636349,24.53225998289156,0.9806053811656993,0.1622619540070773,28,True,0.029333333333333333
156,-0.5019057964636349,9.536212392599559,0.9806053811656993,0.1622619540070773,28,True,0.0292
