iteration,best_fitness,mean_fitness,f1_coverage,f2_cost,n_selected,feasible,inertia,stagnation
54,-0.4382277854171462,-0.3908755131601872,0.9700672645737735,0.23938272739798708,43,True,0.81,21
55,-0.4382277854171462,5.861997528322135,0.9700672645737735,0.23938272739798708,43,True,0.8083333333333333,22
56,-0.4382277854171462,12.112333547731904,0.9700672645737735,0.23938272739798708,43,True,0.8066666666666666,23
57,-0.4382277854171462,-0.38899202071755556,0.9700672645737735,0.23938272739798708,43,True,0.805,24
58,-0.4382277854171462,-0.3891952495418707,0.9700672645737735,0.23938272739798708,43,True,0.8033333333333333,25
59,-0.4382277854171462,-0.3919738231498206,0.9700672645737735,0.23938272739798708,43,True,0.8016666666666667,26
60,-0.4382277854171462,-0.38814867658129976,0.9700672645737735,0.23938272739798708,43,True,0.8,27
61,-0.4382277854171462,-0.3898922325116352,0.9700672645737735,0.23938272739798708,43,True,0.7983333333333333,28
62,-0.4382277854171462,-0.3901992803894533,0.9700672645737735,0.23938272739798708,43,True,0.7966666666666666,29
63,-0.4382277854171462,-0.39060254906236136,0.9700672645737735,0.23938272739798708,43,True,0.795,0
64,-0.4382277854171462,-0.388095093341244,0.9700672645737735,0.23938272739798708,43,True,0.7933333333333333,1
65,-0.4382277854171462,-0.38973817664001603,0.9700672645737735,0.23938272739798708,43,True,0.7916666666666667,2
66,-0.4382277854171462,-0.38656290357554096,0.9700672645737735,0.23938272739798708,43,True,0.79,3
67,-0.4382277854171462,-0.38879089272306955,0.9700672645737735,0.23938272739798708,43,True,0.7883333333333333,4
68,-0.4382277854171462,-0.384781226353028,0.9700672645737735,0.23938272739798708,43,True,0.7866666666666667,5
69,-0.4382277854171462,-0.3879542981440721,0.9700672645737735,0.23938272739798708,43,True,0.785,6
70,-0.4382277854171462,-0.38821788478022057,0.9700672645737735,0.23938272739798708,43,True,0.7833333333333333,7
71,-0.4382277854171462,-0.39014832610138817,0.9700672645737735,0.23938272739798708,43,True,0.7816666666666667,8
72,-0.4382277854171462,-0.38782825413267696,0.9700672645737735,0.23938272739798708,43,True,0.78,9
73,-0.4382277854171462,-0.3862923101351915,0.9700672645737735,0.23938272739798708,43,True,0.7783333333333333,10
74,-0.4382277854171462,-0.3864502068829883,0.9700672645737735,0.23938272739798708,43,True,0.7766666666666667,11
75,-0.4382277854171462,-0.38753682738412376,0.9700672645737735,0.23938272739798708,43,True,0.775,12
76,-0.4382277854171462,-0.3868628448922213,0.9700672645737735,0.23938272739798708,43,True,0.7733333333333333,13
77,-0.4382277854171462,24.61127702316481,0.9700672645737735,0.23938272739798708,43,True,0.7716666666666667,14
78,-0.4382277854171462,-0.384352242930072,0.9700672645737735,0.23938272739798708,43,True,0.77,15
79,-0.4382277854171462,-0.38534951000031803,0.9700672645737735,0.23938272739798708,43,True,0.7683333333333333,16
80,-0.4382277854171462,12.116606310474761,0.9700672645737735,0.23938272739798708,43,True,0.7666666666666667,17
81,-0.4382277854171462,5.860776123387249,0.9700672645737735,0.23938272739798708,43,True,0.765,18
82,-0.4382277854171462,-0.3871500744747137,0.9700672645737735,0.23938272739798708,43,True,0.7633333333333334,19
83,-0.4382277854171462,12.112730441768024,0.9700672645737735,0.23938272739798708,43,True,0.7616666666666667,20
84,-0.4382277854171462,-0.3855883285978362,0.9700672645737735,0.23938272739798708,43,True,0.76,21
85,-0.4382277854171462,-0.3882678345288001,0.9700672645737735,0.23938272739798708,43,True,0.7583333333333333,22
86,-0.4382277854171462,-0.3902615503805874,0.9700672645737735,0.23938272739798708,43,True,0.7566666666666667,23
87,-0.4382277854171462,-0.38615008375046245,0.9700672645737735,0.23938272739798708,43,True,0.755,24
88,-0.4382277854171462,12.118933159518438,0.9700672645737735,0.23938272739798708,43,True,0.7533333333333334,25
89,-0.4382277854171462,-0.3863513908594999,0.9700672645737735,0.23938272739798708,43,True,0.7516666666666667,26
90,-0.4382277854171462,-0.38862727707785316,0.9700672645737735,0.23938272739798708,43,True,0.75,27
91,-0.4382277854171462,-0.3837964057469033,0.9700672645737735,0.23938272739798708,43,True,0.7483333333333333,28
92,-0.4382277854171462,-0.38536177988804904,0.9700672645737735,0.23938272739798708,43,True,0.7466666666666667,29
93,-0.4382277854171462,12.113654838356146,0.9700672645737735,0.23938272739798708,43,True,0.745,0
94,-0.4382277854171462,12.11414330077081,0.9700672645737735,0.23938272739798708,43,True,0.7433333333333334,1
95,-0.4382277854171462,-0.3832677106950128,0.9700672645737735,0.23938272739798708,43,True,0.7416666666666667,2
96,-0.4382277854171462,-0.3842832205825397,0.9700672645737735,0.23938272739798708,43,True,0.74,3
97,-0.4382277854171462,12.116310971687868,0.9700672645737735,0.23938272739798708,43,True,0.7383333333333334,4
98,-0.4382277854171462,-0.3872189362007014,0.9700672645737735,0.23938272739798708,43,True,0.7366666666666667,5
99,-0.4382277854171462,18.36726776325267,0.9700672645737735,0.23938272739798708,43,True,0.735,6
100,-0.4382277854171462,-0.3849133416709696,0.9700672645737735,0.23938272739798708,43,True,0.7333333333333334,7
101,-0.4382277854171462,-0.386084015162635,0.9700672645737735,0.23938272739798708,43,True,0.7316666666666667,8
102,-0.4382277854171462,12.114358510347206,0.9700672645737735,0.23938272739798708,43,True,0.73,9
103,-0.4382277854171462,-0.38484530248149496,0.9700672645737735,0.23938272739798708,43,True,0.7283333333333334,10
104,-0.4382277854171462,12.118210741602542,0.9700672645737735,0.23938272739798708,43,True,0.7266666666666667,11
105,-0.4382277854171462,-0.37967512763253497,0.9700672645737735,0.23938272739798708,43,True,0.7250000000000001,12
106,-0.4382277854171462,-0.38670177683965257,0.9700672645737735,0.23938272739798708,43,True,0.7233333333333334,13
107,-0.4382277854171462,-0.386905566776444,0.9700672645737735,0.23938272739798708,43,True,0.7216666666666667,14
108,-0.4382277854171462,-0.38612967334191595,0.9700672645737735,0.23938272739798708,43,True,0.72,15
109,-0.4382277854171462,-0.38473561895383745,0.9700672645737735,0.23938272739798708,43,True,0.7183333333333334,16
110,-0.4382277854171462,12.117516623392794,0.9700672645737735,0.23938272739798708,43,True,0.7166666666666667,17
111,-0.4382277854171462,-0.3839612850795656,0.9700672645737735,0.23938272739798708,43,True,0.7150000000000001,18
112,-0.4382277854171462,-0.38292782203956394,0.9700672645737735,0.23938272739798708,43,True,0.7133333333333334,19
113,-0.4382277854171462,-0.3846511552687949,0.9700672645737735,0.23938272739798708,43,True,0.7116666666666667,20
114,-0.4382277854171462,-0.3842059103990393,0.9700672645737735,0.23938272739798708,43,True,0.71,21
115,-0.4382277854171462,-0.3792844964491755,0.9700672645737735,0.23938272739798708,43,True,0.7083333333333334,22
116,-0.4382277854171462,18.37000196298569,0.9700672645737735,0.23938272739798708,43,True,0.7066666666666667,23
117,-0.4382277854171462,-0.3870738130868353,0.9700672645737735,0.23938272739798708,43,True,0.7050000000000001,24
118,-0.4382277854171462,18.367300830163096,0.9700672645737735,0.23938272739798708,43,True,0.7033333333333334,25
119,-0.4382277854171462,12.114395124958852,0.9700672645737735,0.23938272739798708,43,True,0.7016666666666667,26
120,-0.4382277854171462,-0.38551163497413315,0.9700672645737735,0.23938272739798708,43,True,0.7,27
121,-0.4382277854171462,-0.38340573490147845,0.9700672645737735,0.23938272739798708,43,True,0.6983333333333334,28
122,-0.4382277854171462,5.8683521231769,0.9700672645737735,0.23938272739798708,43,True,0.6966666666666667,29
123,-0.4382277854171462,-0.3824239680382391,0.9700672645737735,0.23938272739798708,43,True,0.6950000000000001,0
124,-0.4382277854171462,-0.3842227764200172,0.9700672645737735,0.23938272739798708,43,True,0.6933333333333334,1
125,-0.4382277854171462,12.115384976953482,0.9700672645737735,0.23938272739798708,43,True,0.6916666666666667,2
126,-0.4382277854171462,-0.38064244242519907,0.9700672645737735,0.23938272739798708,43,True,0.6900000000000001,3
127,-0.4382277854171462,-0.38037317296785245,0.9700672645737735,0.23938272739798708,43,True,0.6883333333333334,4
128,-0.4382277854171462,-0.3836303321529343,0.9700672645737735,0.23938272739798708,43,True,0.6866666666666666,5
129,-0.4382277854171462,-0.3844536841802005,0.9700672645737735,0.23938272739798708,43,True,0.685,6
130,-0.4382277854171462,12.115172046672553,0.9700672645737735,0.23938272739798708,43,True,0.6833333333333333,7
131,-0.4382277854171462,-0.3822527390633974,0.9700672645737735,0.23938272739798708,43,True,0.6816666666666666,8
132,-0.4382277854171462,-0.3860466170782691,0.9700672645737735,0.23938272739798708,43,True,0.68,9
133,-0.4382277854171462,-0.3819442419351776,0.9700672645737735,0.23938272739798708,43,True,0.6783333333333333,10
134,-0.4382277854171462,-0.3802040928140987,0.9700672645737735,0.23938272739798708,43,True,0.6766666666666667,11
135,-0.4382277854171462,-0.383818119873786,0.9700672645737735,0.23938272739798708,43,True,0.675,12
136,-0.4382277854171462,12.117604786946064,0.9700672645737735,0.23938272739798708,43,True,0.6733333333333333,13
137,-0.4382277854171462,-0.38259354000565704,0.9700672645737735,0.23938272739798708,43,True,0.6716666666666666,14
138,-0.4382277854171462,5.866483737033381,0.9700672645737735,0.23938272739798708,43,True,0.67,15
139,-0.4382277854171462,-0.37995494656676526,0.9700672645737735,0.23938272739798708,43,True,0.6683333333333333,16
140,-0.4382277854171462,-0.38167480830839934,0.9700672645737735,0.23938272739798708,43,True,0.6666666666666667,17
141,-0.4382277854171462,-0.38194746106188227,0.9700672645737735,0.23938272739798708,43,True,0.665,18
142,-0.4393374254082676,-0.38220307235337,0.9908071748876701,0.27185886534591475,44,True,0.6633333333333333,0
143,-0.4393374254082676,-0.3798675111816586,0.9908071748876701,0.27185886534591475,44,True,0.6616666666666666,1
144,-0.4393374254082676,-0.3807268649218716,0.9908071748876701,0.27185886534591475,44,True,0.66,2
145,-0.4393374254082676,-0.38040104933289254,0.9908071748876701,0.27185886534591475,44,True,0.6583333333333333,3
146,-0.4393374254082676,12.122050075721619,0.9908071748876701,0.27185886534591475,44,True,0.6566666666666667,4
147,-0.4393374254082676,-0.3772758599734797,0.9908071748876701,0.27185886534591475,44,True,0.655,5
148,-0.4393374254082676,-0.3814674823778411,0.9908071748876701,0.27185886534591475,44,True,0.6533333333333333,6
149,-0.4393374254082676,-0.3813494204767922,0.9908071748876701,0.27185886534591475,44,True,0.6516666666666667,7
150,-0.4393374254082676,-0.3793508657742272,0.9908071748876701,0.27185886534591475,44,True,0.65,8
151,-0.4393374254082676,-0.3800276334549347,0.9908071748876701,0.27185886534591475,44,True,0.6483333333333334,9
152,-0.4393374254082676,-0.37720148069433035,0.9908071748876701,0.27185886534591475,44,True,0.6466666666666667,10
153,-0.4393374254082676,-0.3782561111669207,0.9908071748876701,0.27185886534591475,44,True,0.645,11
154,-0.4393374254082676,-0.37902424367403154,0.9908071748876701,0.27185886534591475,44,True,0.6433333333333333,12
155,-0.4393374254082676,-0.3808086237836421,0.9908071748876701,0.27185886534591475,44,True,0.6416666666666666,13
156,-0.4393374254082676,-0.3794152883726464,0.9908071748876701,0.27185886534591475,44,True,0.64,14
157,-0.4393374254082676,-0.38248304351359813,0.9908071748876701,0.27185886534591475,44,True,0.6383333333333334,15
158,-0.4393374254082676,-0.37747645708904703,0.9908071748876701,0.27185886534591475,44,True,0.6366666666666667,16
159,-0.4393374254082676,-0.3820007342236476,0.9908071748876701,0.27185886534591475,44,True,0.635,17
160,-0.4393374254082676,12.12164321520605,0.9908071748876701,0.27185886534591475,44,True,0.6333333333333333,18
161,-0.4393374254082676,-0.38033925229638055,0.9908071748876701,0.27185886534591475,44,True,0.6316666666666667,19
162,-0.4393374254082676,-0.3808958405558932,0.9908071748876701,0.27185886534591475,44,True,0.63,20
163,-0.4393374254082676,-0.37826067397691576,0.9908071748876701,0.27185886534591475,44,True,0.6283333333333334,21
164,-0.4393374254082676,18.369331138308166,0.9908071748876701,0.27185886534591475,44,True,0.6266666666666667,22
165,-0.4393374254082676,-0.38137413966705347,0.9908071748876701,0.27185886534591475,44,True,0.625,23
166,-0.4393374254082676,-0.3778415950780382,0.9908071748876701,0.27185886534591475,44,True,0.6233333333333333,24
167,-0.4393374254082676,-0.38473023598439715,0.9908071748876701,0.27185886534591475,44,True,0.6216666666666667,25
168,-0.4393374254082676,-0.37843663878779527,0.9908071748876701,0.27185886534591475,44,True,0.62,26
169,-0.4393374254082676,-0.37987141030123434,0.9908071748876701,0.27185886534591475,44,True,0.6183333333333334,27
170,-0.4393374254082676,-0.3750801352619429,0.9908071748876701,0.27185886534591475,44,True,0.6166666666666667,28
171,-0.4393374254082676,-0.37769931096634884,0.9908071748876701,0.27185886534591475,44,True,0.615,29
172,-0.4393374254082676,-0.38268681148857764,0.9908071748876701,0.27185886534591475,44,True,0.6133333333333333,0
173,-0.4393374254082676,-0.3750382705230603,0.9908071748876701,0.27185886534591475,44,True,0.6116666666666667,1
174,-0.4393374254082676,-0.37922567611364644,0.9908071748876701,0.27185886534591475,44,True,0.6100000000000001,2
175,-0.4393374254082676,12.118780792624678,0.9908071748876701,0.27185886534591475,44,True,0.6083333333333334,3
176,-0.4393374254082676,-0.37622026306160283,0.9908071748876701,0.27185886534591475,44,True,0.6066666666666667,4
177,-0.4393374254082676,-0.37786015525258676,0.9908071748876701,0.27185886534591475,44,True,0.605,5
178,-0.4393374254082676,-0.37972081854394213,0.9908071748876701,0.27185886534591475,44,True,0.6033333333333333,6
179,-0.4393374254082676,-0.3794512091863134,0.9908071748876701,0.27185886534591475,44,True,0.6016666666666667,7
180,-0.4393374254082676,-0.3805121389967403,0.9908071748876701,0.27185886534591475,44,True,0.6000000000000001,8
181,-0.4393374254082676,-0.3772967203147286,0.9908071748876701,0.27185886534591475,44,True,0.5983333333333334,9
182,-0.4393374254082676,-0.3780913804849163,0.9908071748876701,0.27185886534591475,44,True,0.5966666666666667,10
183,-0.4393374254082676,-0.3795635483027189,0.9908071748876701,0.27185886534591475,44,True,0.595,11
184,-0.4393374254082676,-0.37690492389326596,0.9908071748876701,0.27185886534591475,44,True,0.5933333333333334,12
185,-0.4393374254082676,-0.3773972931803712,0.9908071748876701,0.27185886534591475,44,True,0.5916666666666667,13
186,-0.4393374254082676,-0.3770617560215096,0.9908071748876701,0.27185886534591475,44,True,0.5900000000000001,14
187,-0.4393374254082676,-0.3771820081462313,0.9908071748876701,0.27185886534591475,44,True,0.5883333333333334,15
188,-0.4393374254082676,-0.3792073693353008,0.9908071748876701,0.27185886534591475,44,True,0.5866666666666667,16
189,-0.4393374254082676,-0.3786652446910953,0.9908071748876701,0.27185886534591475,44,True,0.585,17
190,-0.4393374254082676,-0.37712857924702453,0.9908071748876701,0.27185886534591475,44,True,0.5833333333333334,18
191,-0.4393374254082676,-0.3751621224410009,0.9908071748876701,0.27185886534591475,44,True,0.5816666666666667,19
192,-0.4393374254082676,-0.3781607928565873,0.9908071748876701,0.27185886534591475,44,True,0.5800000000000001,20
193,-0.4393374254082676,-0.3774075707543125,0.9908071748876701,0.27185886534591475,44,True,0.5783333333333334,21
194,-0.4393374254082676,12.124767348927826,0.9908071748876701,0.27185886534591475,44,True,0.5766666666666667,22
195,-0.4393374254082676,12.123076146080333,0.9908071748876701,0.27185886534591475,44,True,0.575,23
196,-0.4393374254082676,-0.37654492742207274,0.9908071748876701,0.27185886534591475,44,True,0.5733333333333334,24
197,-0.4393374254082676,-0.3766327958886303,0.9908071748876701,0.27185886534591475,44,True,0.5716666666666668,25
198,-0.4393374254082676,-0.3767085157829863,0.9908071748876701,0.27185886534591475,44,True,0.5700000000000001,26
199,-0.4393374254082676,-0.3807838622957883,0.9908071748876701,0.27185886534591475,44,True,0.5683333333333334,27
200,-0.4393374254082676,-0.3766043191497578,0.9908071748876701,0.27185886534591475,44,True,0.5666666666666667,28
201,-0.4393374254082676,-0.37382543693591574,0.9908071748876701,0.27185886534591475,44,True,0.565,29
202,-0.4393374254082676,12.125679667788413,0.9908071748876701,0.27185886534591475,44,True,0.5633333333333334,0
203,-0.4393374254082676,-0.3775549584936325,0.9908071748876701,0.27185886534591475,44,True,0.5616666666666668,1
204,-0.4393374254082676,5.876551258254036,0.9908071748876701,0.27185886534591475,44,True,0.56,2
205,-0.4393374254082676,-0.37712378154315995,0.9908071748876701,0.27185886534591475,44,True,0.5583333333333333,3
206,-0.4393374254082676,-0.3749152186408093,0.9908071748876701,0.27185886534591475,44,True,0.5566666666666666,4
207,-0.4393374254082676,-0.37636855337850533,0.9908071748876701,0.27185886534591475,44,True,0.555,5
208,-0.4393374254082676,-0.3759181019985248,0.9908071748876701,0.27185886534591475,44,True,0.5533333333333333,6
209,-0.4393374254082676,-0.37832675871262733,0.9908071748876701,0.27185886534591475,44,True,0.5516666666666667,7
210,-0.4393374254082676,-0.3731828074683784,0.9908071748876701,0.27185886534591475,44,True,0.55,8
211,-0.4393374254082676,-0.37632815776279316,0.9908071748876701,0.27185886534591475,44,True,0.5483333333333333,9
212,-0.4393374254082676,-0.3740834639089521,0.9908071748876701,0.27185886534591475,44,True,0.5466666666666666,10
213,-0.4393374254082676,-0.3745285555369768,0.9908071748876701,0.27185886534591475,44,True,0.545,11
214,-0.4393374254082676,-0.3757292350980135,0.9908071748876701,0.27185886534591475,44,True,0.5433333333333333,12
215,-0.4393374254082676,-0.3776602649906164,0.9908071748876701,0.27185886534591475,44,True,0.5416666666666667,13
216,-0.4393374254082676,-0.3757935464186804,0.9908071748876701,0.27185886534591475,44,True,0.54,14
217,-0.4393374254082676,-0.3779772648947269,0.9908071748876701,0.27185886534591475,44,True,0.5383333333333333,15
218,-0.4393374254082676,-0.3776230787837171,0.9908071748876701,0.27185886534591475,44,True,0.5366666666666666,16
219,-0.4393374254082676,12.125308498349892,0.9908071748876701,0.27185886534591475,44,True,0.535,17
220,-0.4393374254082676,-0.3769062034303552,0.9908071748876701,0.27185886534591475,44,True,0.5333333333333334,18
221,-0.4393374254082676,-0.3790754934014141,0.9908071748876701,0.27185886534591475,44,True,0.5316666666666667,19
222,-0.4393374254082676,-0.3807274477285695,0.9908071748876701,0.27185886534591475,44,True,0.53,20
223,-0.4393374254082676,-0.373744499947971,0.9908071748876701,0.27185886534591475,44,True,0.5283333333333333,21
224,-0.4393374254082676,-0.37520302635927794,0.9908071748876701,0.27185886534591475,44,True,0.5266666666666666,22
225,-0.4393374254082676,-0.37267806547727717,0.9908071748876701,0.27185886534591475,44,True,0.525,23
226,-0.4393374254082676,-0.3755263307735201,0.9908071748876701,0.27185886534591475,44,True,0.5233333333333334,24
227,-0.4393374254082676,-0.37607174237370505,0.9908071748876701,0.27185886534591475,44,True,0.5216666666666667,25
228,-0.4393374254082676,-0.3745674440966073,0.9908071748876701,0.27185886534591475,44,True,0.52,26
229,-0.4393374254082676,12.124285300330104,0.9908071748876701,0.27185886534591475,44,True,0.5183333333333333,27
230,-0.4393374254082676,-0.3729116576099695,0.9908071748876701,0.27185886534591475,44,True,0.5166666666666666,28
231,-0.4393374254082676,-0.37670335867656746,0.9908071748876701,0.27185886534591475,44,True,0.515,29
232,-0.4393374254082676,-0.37734878314541626,0.9908071748876701,0.27185886534591475,44,True,0.5133333333333334,0
233,-0.4393374254082676,-0.3725249644532931,0.9908071748876701,0.27185886534591475,44,True,0.5116666666666667,1
234,-0.4393374254082676,5.874122602328917,0.9908071748876701,0.27185886534591475,44,True,0.51,2
235,-0.4393374254082676,-0.3759820796435597,0.9908071748876701,0.27185886534591475,44,True,0.5083333333333333,3
236,-0.4393374254082676,-0.37647556660726667,0.9908071748876701,0.27185886534591475,44,True,0.5066666666666667,4
237,-0.4393374254082676,12.125708289957135,0.9908071748876701,0.27185886534591475,44,True,0.505,5
238,-0.4393374254082676,-0.37458745898324003,0.9908071748876701,0.27185886534591475,44,True,0.5033333333333334,6
239,-0.4393374254082676,12.127799281058596,0.9908071748876701,0.27185886534591475,44,True,0.5016666666666667,7
240,-0.4393374254082676,-0.37444641703181236,0.9908071748876701,0.27185886534591475,44,True,0.5,8
241,-0.4393374254082676,-0.3720003754121882,0.9908071748876701,0.27185886534591475,44,True,0.49833333333333335,9
242,-0.4393374254082676,-0.3760577524463996,0.9908071748876701,0.27185886534591475,44,True,0.4966666666666667,10
243,-0.4393374254082676,5.872326710753779,0.9908071748876701,0.27185886534591475,44,True,0.495,11
244,-0.4393374254082676,12.12428469391877,0.9908071748876701,0.27185886534591475,44,True,0.49333333333333335,12
245,-0.4393374254082676,-0.37476827704365695,0.9908071748876701,0.27185886534591475,44,True,0.4916666666666667,13
246,-0.4393374254082676,-0.37504781635680395,0.9908071748876701,0.27185886534591475,44,True,0.49000000000000005,14
247,-0.4393374254082676,5.8786616576047255,0.9908071748876701,0.27185886534591475,44,True,0.48833333333333334,15
248,-0.4393374254082676,-0.3739007160776029,0.9908071748876701,0.27185886534591475,44,True,0.4866666666666667,16
249,-0.4393374254082676,12.124510308196726,0.9908071748876701,0.27185886534591475,44,True,0.48500000000000004,17
250,-0.4393374254082676,-0.3754878171693227,0.9908071748876701,0.27185886534591475,44,True,0.48333333333333334,18
251,-0.4393374254082676,-0.37693494599213206,0.9908071748876701,0.27185886534591475,44,True,0.4816666666666667,19
252,-0.4393374254082676,-0.3777147633236864,0.9908071748876701,0.27185886534591475,44,True,0.48000000000000004,20
253,-0.4393374254082676,-0.3769761716806858,0.9908071748876701,0.27185886534591475,44,True,0.47833333333333333,21
254,-0.4393374254082676,-0.3749452773702163,0.9908071748876701,0.27185886534591475,44,True,0.4766666666666667,22
255,-0.4393374254082676,-0.3731545112309684,0.9908071748876701,0.27185886534591475,44,True,0.47500000000000003,23
256,-0.4393374254082676,-0.37505006571250665,0.9908071748876701,0.27185886534591475,44,True,0.47333333333333333,24
257,-0.4393374254082676,5.874305884171051,0.9908071748876701,0.27185886534591475,44,True,0.4716666666666667,25
258,-0.4393374254082676,-0.37399129720476915,0.9908071748876701,0.27185886534591475,44,True,0.47000000000000003,26
259,-0.4393374254082676,-0.3763155043718968,0.9908071748876701,0.27185886534591475,44,True,0.4683333333333334,27
